就餐环境差到爆！！！！！！！！！桌子和桌子之间过个人都过不去讲话隔壁桌听得清清楚楚恶不恶心啊我去什么辣鸡环境啊你们室内设计是本着能装多少人装多少人去的吗？？？用户体验喂狗了啊,一般
这家人气很足呀，工作日六点到还不用排队，但大堂差不多坐满啦！晚上经常时不时开始表演舞蹈。。。赏心悦目。吃肉还是得来新疆菜，吃得爽！胜在实惠！,一般
到附近的sunflour买面包国定假竟然也放假。。。有点无语搜到附近有这家就来解决午饭谁知竟然吃出一包气更无语。。。,一般
两星是给环境和口味的，如果服务能给负数我肯定会给负五星的，我不知道老板从哪里招来的服务员，那个小姑娘差劲到我想动手了，问什么都给你回个白眼才开腔，爱理不理不样子那么让人讨厌，我还以为她是天生面瘫了呢！谁知道峰回路转，吃到一半上洗手间的时候，看到她和一个男孩子在那里有说有笑，聊得热火朝天，天哪！这确定是一个人吗？希望她们领导好好管管，上班打情骂俏还可以发工资吗？那你们公司够牛逼,一般
餐厅热死人，不透气，很闷，很烦躁,一般
这算是什么话啊，隔壁桌3个人抢着买单，一个用现金，一个刷卡，结果这服务员跟他们来了一句“给现金吧，刷卡我要跑到外面去拿机器，很麻烦！”妈呀！耶里夏丽老板，你这招的都是什么服务员啊！什么该说，什么不该说，这也不懂吗！,一般
吃过很多次，味道还可以，可是服务不敢恭维，人手不够，全场只听到服务员，服务员的叫。,一般
饭店过后才去服务员明显不够到处都在叫忙不过来。忽略了我们很多次。点了大盘鸡火焰羊肉包菜盒手抓饭。吃完整个人都感觉不好了。超！极！油！大盘鸡的油多到叫油泼鸡好了包菜也是。烤的羊肉也一样很油很油。并且怀疑油的品质!吃完回去喝了好多好多茶还是腻死了。感觉很失望再也不想回去那个状态了,一般
东方店实在是难吃、四点到的说是没有抓饭要等到五点半、好不容易等到了饭还是僵的、积分换的阿克苏苹果太假了…还有压坏的、总台那张不耐烦的脸真是让人沉醉,一般
新疆菜不合我的胃口…西兰花炒的太生凉皮非常油饼太硬,一般
2016年1月1日这是我2016年吃的第一顿饭,一般
味道不错，太忙的时候服务不太好，不周到,一般
周日去的，人挺多，环境太嘈杂了，比较遗憾没有欣赏到跳舞，菜品还好吧,一般
两星是给装修的，不得不说，这是我吃过最难吃的新疆菜，没有之一,一般
真心一般般吧，人特别多，很吵，菜么，羊肉串端上来就不热了，口味一般般,一般
骗人的5颗星，买完单服务员看我用大众点评就说给评五星，同时打上服务员的名字，搞的有些会不好意思就随便点评了，但实际上这边的味道和南京路上的耶里夏丽完全不能比，同一个品牌，明显南京路的好吃，这边点的烤羊肉串送上来都不热的，哪里像刚烤出来的样子，至于另外点的孜香羊排，它那个脂肪占了整块羊排的一半，就看好大一块肥膘。还有烤羊排，这个和南京路完全不是一个档次。白灵菇图片是方的，它直接是圆的，可能是怕浪费食材吧，不过和之前那两个比味道还是可以的，他们家的酸奶还是一如既往的可以。总结浦东这家店以后不来了,一般
都说它们家的大盘鸡很好吃，但是我觉得不怎么好吃，可能个人口味不一样吧，很喜欢它们家的酸奶，觉得它们家的那帕里勇超好吃，还有羊肉抓饭，牛奶饭也很好吃哦，而且也不腻，还有表演，气氛挺不错的，服务员态度也很好，,一般
我们中午来点套餐，套餐里原本的醉蝴蝶没有了，但是不给换套餐外更便宜的奶茶。叫了经理来才解决，本来可以帮顾客解决的事，偏要说做不到。还漏点了羊肉串。,一般
唉，好久不吃耶里夏丽，没想到已经这么烂了。,一般
今天在这里遇到糟心的服务了。,一般
"今天做了一次在餐厅角度来说比较难搞的客人吧。事情是这样子的，点的菜刚上全心情超赞的准备大吃一顿的时候灯光突然全部关掉，这样一来完全看不到菜没办法吃饭了。面面相觑了好几分钟之后舞台上开始表演，整个过程实在不短(绝对不是经理表示的两三分钟),没法吃东西也看不到表演，音响非常吵也没办法聊天。我理解表演是耶里夏利的特色，但是作为我到来的第一目的是用餐的，尤其是在座位很隐蔽完全看不到表演的情况下。我可能是全场唯一一个主动向餐厅提出问题的客人，但其实我右边位子的客人也是很不满，大声抗议了好几次，左手正在点菜的客人就更加郁闷了。最后服务生来表示歉意但是问题其实完全没解决，也只表示跟演员无法沟通第二阶段表演依然是熄灯的，只好打包匆忙离开了。想说这样的表演形式很不合理，耶里夏利也是常来的餐厅，浦西几家店都没有过这种问题，表演期间也是开灯的，不要强制客人观看表演无法用餐，本末倒置才是。临走前还有服务生来主动要求大众点评好评，也是尴尬，这么多连锁店里其实也只遇到你们一家主动要求点评的，上次来也是了，还要求写上服务生名字呢",一般
亲们，你们一定要记得我的经验，如果你不幸等了一个小时，说好送你的奶茶必须在取号台跟她及时要，进去就不给你了，管你排了多久！这坑做的真恶心！这么大个店，那么多分店，一壶奶茶，给就给，不给就不给，我想吃不会为了你一壶奶茶等一个小时的，既然你说了等一小时送奶茶就不要做坑(>﹏<)6:22领号，7:40多进去，等了80多分钟，进去坐下看了菜单就叫服务员点菜，我说我们等了一小时奶茶会送吧？然后来一句说这要跟取号的领……好，我就走一趟，也没什么，去了取号台，跟我说进去前就要拿，进去了过号就不给了(>﹏<)我真是听见个笑话！看来店家就不是真心送，就是个噱头，真心送，你不会写明进入前领取啊？谁知道跟谁要？在哪要？你不说明，等人家进去了你说过号了不给，这算什么行为？其实一壶奶茶也不贵，你愿意送就送不愿意送就别送，不要恶心人！我上次进耶里夏丽还是09年，那时没现在火，映像不错，这次来上海特意来回顾一下，真是相见不如怀念……反正我也不会再怀念了。,一般
味道一般般，羊腰子烤的血嗒嗒的。人太多，等了50分钟位子，服务态度也一般叫个服务员，人家把后脑勺给你看，买单速度超快,一般
8.08号中午12:30到店点单，一共5人。点了大概7个菜。只想说一下菜品的反馈：清炒茼蒿很老，以至于嚼了半天都嚼不动，一位个不高笑容挺好的女服务员帮我们退菜了，此事暂且结束。大概5分钟后在干煸豆角里面吃出一跟10几厘米的头发，服务员继续退菜处理，接下来不能理解的是在羊肉馕里面的羊肉中又吃到一根头发，一位叫龚晨晨的女服务员给了我们8.8折。女孩子的服务还可以，但处理方式我觉得她可以做的更好，…因为我中途想让她叫一下她们的主管或经理反馈一下这个问题，她说和她反馈就好了，因为她看区。一桌菜吃到2个菜有头发，我只想问一下他们厨房的员工能否稍微注意一下，毕竟这是吃到肚子里面的食物！希望他们的管理层能够关注到这些重要的细节，也希望她们的员工能够更全面的处理这些问题！,一般
当天忙完下午一点多去吃饭，服务员就顾着自己收拾东西，半天叫不来，点的洋葱煎饼很油，不会再吃，其他的菜还是行，这家服务不好,一般
实在太太太吵了，说话要用吼的，要东西半天不来，人多的时候千万不要去,一般
羊肉串不错，大盘鸡不好吃，烤羊排好吃；酸奶太贵了；新疆奶茶蛮好喝的，也有点贵了，手抓饭量真心少，比较油腻的感觉。周六中午也有舞蹈表演。,一般
菜基本都是辣的，酸奶口感还不错，服务员非常热情，之后就要求大众点评上给好评，目的明确的让人反感……,一般
羊肉串还好，大盘好难吃，全桌人一人夹了一筷子就没人动力，整体就是好失望,一般
口味：炒囊其实是油炸嗒杏鲍菇也是油炸嗒,一般
过年4点多到的，人不多，顺利坐下开吃，点了鸡啊，牛舌什么的，香料太多了，而且都是麻的，根本吃不到食物本身的味道，服务要问他们要才给调羹什么，很是一般，5个人500多，也不知道每天那么多人排队的原因在哪,一般
大盘鸡越来越难吃了，新疆招牌菜做成这样，面超级厚还没嚼筋～,一般
听朋友介绍说是很好吃才去的，结果真的挺失望的，牛排没有，拔丝没有，点什么没什么，中午由于人多，服务也很怠慢，态度也不太好，菜的味道也没想象中那么好，估计是人多，大拼盘的番茄都烤焦了还端上来，羊肉串居然是冷的。。。真的是醉了。。。羊排还不错，肉比较嫩；牛奶饭甜甜的，奶味浓浓的～羊脂玉味道也还不错啦～奶茶咸咸的，感觉奶茶果然还是应该是甜的才对。。。中间还会有人在台上表演，不过音乐实在太响反而有点副效果。。。总之就是来拔个草。。。,一般
排了很久，期望过高，口味一般，没有什么特别好吃的，两人桌子太小太窄，距离过远，说话不便，没有表演，说好的信用卡优惠居然也取消了，以后不会去了。,一般
打电话预定的，服务员说只保留到5点，所以只能很早去占座，结果6点还有空位，但是外面排队的人也不让他们进来说是有预定了，不知道是什么乱七八糟的规定，周一没有表演也不告知一下，反正服务真的很差,一般
陪coco的怀旧之旅，她想吃新疆菜拉我来了浦东吃了这家，其实新疆菜其他的选择还是有的，这家真的没什么特别好吃的，本来就对新疆菜不是很喜欢，所以就随便吃吃咯！自己选择一定不会选择这家！,一般
这家店第一次尝试，烤肉抓饭、丁丁炒面…做的和南丹路店差远了，Maybe厨师不一样还是咋地，以后不会再来这家吃了…,一般
新疆菜。烧烤好吃。其他还好。不推荐,一般
烤全羊实在是太差了，就是煮的，然后外面撒点面粉再稍稍烤一下就号称烤全羊了，比起某些小店烤制9小时，这实在是太坑了。,一般
饭点时来就餐，国庆节人比较多但未坐满。尝尝奶茶味浓不腻口。羊肉串一班。,
肉挺鲜的，就是太腻了，量小，没有羊肉串好吃,一般
很早就把晚饭给吃了，只有羊肉串我喜欢吃，那个丁丁炒面就是外面的一般的拉面店的味道，对于新疆口味我还是比较喜欢的，菜单改过了哦，不是以前的，和以前大大的不同，越来越靠近川菜的感觉，看到有人点烤全羊，我不能接受，太残忍了看着，羊头还在那里,一般
晚上生意很好去的晚还要排队还好提前订位,一般
去年来吃过，味道还可以。今天帶新疆朋友来吃，烤羊肉串，带苦味，吃了两串就吃不下去了，中间肥的应该是羊肉，其它真吃不出是什么肉，就退了。拌面就看不出是拉的面，一盘指甲盖两块肉，另一盘只有这么一块，这样下去还开连锁店，那是丢我们新疆人脸了。椒麻鸡还说的过去，西红柿炖牛肉基本就怱弄人的,
菜色不错。有点辣。。但是当中有跳新疆舞的。哈哈，挺赞的。。第一次来。。总体感觉不错。。。也很特别，,一般
大半年没有去吃了，公司附近，周一下班去吃的，以前吃的时候人很多，要等很久的位子，这次过去很惊讶居然有位子（6点下班过去的），菜单变了，也涨价了，因为我只记得以前的羊肉串3元一串，现在4元了，不管是羊肉串还是其他菜感觉也没有以前好吃了，明白为啥现在吃饭不用等位了，服务员也不太高兴，皱着眉头点菜，倒水，老公说以后不去吃了，虽然以前去的时候还花20元办过一张会员卡。。。,一般
大部分的菜好像都有点辣，排队厉害，菜的价格不便宜。服务可以的，希望能改进菜的质量，就这样吃吃了。,一般
看着点评烤羊排受欢迎才点的！！！结果上当了！！！一辈子没吃过那么正(e)宗(xin)的羊排喔！！臭得其他菜都吃不下去直接结账走人了！！累感不爱！！！,一般
很喜欢这里的羊肉串，感觉最好吃的就是这个了。有时路过还会打包几串吃吃，价格比较亲民量也大。饮料都蛮好吃的。晚上还有人跳舞很热闹,一般
排了两个小时队，进去了，客观地说环境还不错，还有表演，等候地时候还有奶茶啊，面包等，但是菜实在是不想说，馕是软的凉的，羊肉串也是凉的，大盘鸡味道一般，我算是吃货吧，吃了好几家新疆菜，就这个最失望，然后一个销售过来，让我们给她在大众点评上刷好评，我擦，我终于知道为什么那么火了，这个店以后不会去了，太失望了！,一般
提前两天订的位子，晚上5点半不到进店，还未坐满，菜单感觉有点凌乱，很多名字很接近，又看不出多大区别，以至于在自己勾菜单的时候要反复对照。接待的服务员问他问题，他都草草回答，最后回答你，他刚来，也不清楚，培训有待提高。上菜速度很快，羊肉串上来不是刚烤出来的，温的。要的辣和不辣，端上来一并给了，所以看不出区别，问他们，匆忙走了。没有什么菜给我特别印象的。,一般
羊肉串4元一串，味道是相当好，大盘鸡鸡肉很粗，说是新疆的品种，可能我吃惯上海的鸡种了吧，呵呵，烤羊排烤的很嫩，不知道是该这样还是生意太好马虎了，不懂，反正我不喜欢这种考法。,一般
量很足，吃得很饱，大盘鸡很辣，牛奶饭和羊肉串很好吃，但是排了20多分钟的队很不值,一般
没觉得多好吃啊，拉条子超级淡，跟没放盐一样。丁丁炒面还可以。,一般
上菜速度太慢，下午（非高峰期，大概4点左右）带着老婆在这边点好菜等了近40分钟菜还没有上齐，服务员（姓名叫王慧）的服务态度很差。希望该餐厅有关管理人员能够注意改进！,一般
团购去的，本来想去试试的，结果大失所望。刚到那里，那个人多得不得了，排队排了1个多小时，好不容易快排到的时候号头跳过了4个，一个郁闷，还要去和大堂经理理论。结果说是叫过了，在里面口头叫过了。请问人那么多又闹哄哄的，外面排队叫号的机器不用，你口头叫听得到伐？你让新疆同胞叫号，有新疆口音，近距离都听不明白你还指望远距离的？排了1个多小时，说好是要送奶茶的，结果里面的服务员说不知道，就把牌子收掉不送了，有诚信没？有这么做生意的么?我去外面吃饭从没碰到过这种情况！然后点单，问了送的券和团购可以一起用没，服务员说不行，结果吃到一半，隔壁桌的也问了同样的，回答说是可以，你是这样宰客户的？还是只要服务员说了算就行？这些也就算了，指望着菜好吃点。先来的大盘鸡，量很足，看上去很好吃的样子，吃了一口，味道还可以，不过没，想象的好吃，鸡是好几只混在一起的，肉质都不同，也不知道是不是每盘大盘鸡都是这样的。用的鸡肉有些应该是冰冻的时间太长了，失去了鸡肉本来有的弹性和鲜味（本人吃的那块特老的是鸡腿肉）。配菜中土豆还是蛮入味的，调料的味道和鸡的味道融合在一起，滋味还是不错的；面条是很宽的那种，蛮有嚼劲的，可是吃的时候冷热不均。值得一提的是羊肉串，味道很好，羊肉又嫩又多汁。与此相反的是羊排，味道一般，肉虽多且羊味十足，但是味道太淡，而且吃上去感觉太油腻，不是很对我胃口。还点了一份娃娃菜，感觉做得一般，估计那里不是很擅长做叶子菜，蔬菜完全没有入味。总的来说那里只能去图个新鲜。结帐的时候，负责结帐的服务员感觉是那里最好的，很耐心、也很认真，态度很好，送的券能不能用也是他一次次去问的。最后把送的券和团购券一起用了，还剩就又追加了2杯酸奶。酸奶一般，感觉西北西贝菜的酸奶更好吃。,一般
一般极度一般非常一般的新疆菜店多了变的味了？怎么餐厅一多都差呢,一般
服务差到不行，前几天6个人4点半去把我们晾一边，气炸了，没人管吗？,一般
新疆菜，第一次在南丹店吃还蛮惊艳的，但第二次吃就觉得一般了，不知道是每家店味道不一样还是品质下降了，哎，总体来说味道一般吧，大盘鸡、羊肉串还行,一般
东西其实味道还行，但是服务超级差和浦西的一些分店根本没法比！服务员叫半天不来，问Wi-Fi密码快速说完，顾客都没听清楚就走了，大声把她喊回来，人家鸟都不鸟你。,差
中午点的套餐，是不是换厨子了，羊杂凉的，包菜老的，鱼不新鲜，和之前吃的差远了，今天实在是要反应一下，希望下次来不会再有这样的情况,星级
太吵了，表演时要关灯。菜只有一个是热的。生意很好，排队的很多。,星级
点了几个菜，质量大不如前。,差
菜还不错，可是服务员太过了，一直盯着我们到大众点评上点评，而且要求我们点评上写上他们的名字，说和他们奖金有关，一位姓王的女服务员在我们刚上菜准备吃的时候，强烈要我们点评，一直盯着我们，还看着我们是否点评，很反感，你的奖金是靠你努力工作，而不是这样逼客人的，而且我丝毫没觉得你服务好！,星级
盘子很大，但是菜的量很少，点的大盘鸡，名副其实，盘子很大，可是鸡少得可怜,差
刚从该店回来。店里挂着点招牌菜、人气菜送小白杏一份，直到结账也没送。是结完帐去洗手间才看到此广告的。问服务员，为什么没送小白杏，一开始说这是七月份活动，我说现在就是七月份，又改口说是六月份活动。过了一会来了一个挂着啥助理牌子的女生，名字叫王喻，一开始就问是你投诉的吗？我说我没投诉，我只想知道为什么广告上写的送小白杏没送。王喻说“六月份是小白杏，七月份是送哈密瓜。要不送你一份哈密瓜吧”因为是好朋友帮我订的位子，不想他难做就说好吧。结账的时候发现座位号是b23，但我明明记得陈慧跟带位的男生说是b26。回来跟朋友说了此事，他说他订的是b25或者是b26。,差
去过几次没啥影响。做的菜一般般。环境还可以。服务还过得去吧。,差
没有想象中的那么好，人声嘈杂，就餐气氛不强，不过饮料杯子倒是别有特色。,差
口味还好了、毕竟是专业做羊肉的，新鲜，不过服务似乎不太好，跟出品不成正比啊！！！,差
每家耶里夏丽都差很多，不管是菜的做法，容器，都差很多的。这家真心不怎么样，原先的招牌菜都不好吃。态度也不好。,差
味道不错，价格偏高，我和儿子两人吃了4串肉，一份抓饭，拌面，凉皮，消费90元,差
因为听周边的人说好才去吃的，除了个羊排好吃点，其他的真没什么好。羊肉串偶是一边吃一边在吐筋和骨头，我还怀疑是不是羊肉做的。那个凉皮还没路边做的好吃。酸奶老公说都是面粉。。。。,差
今天天气蛮热，房间很闷，空调也不开，抠！！！一点胃口都没有。,差
上菜很慢，菜品不是很地道，像是全国各地的大杂烩。中午空座很多，还要用餐的客人在外面排队，幸好自己进去转了一圈，没被忽悠。打完8折，价钱越是很给力。总之，非常一般的餐厅。,差
菜还是很好吃，比较让人反感的是满128元大盘鸡的优惠，冲着优惠去的，结果进去后说其他东西要点满128，然后再点一个大盘鸡才能半价，算了一下，点满200才能大盘鸡半价，我和女朋友2个人去的，点200块钱东西完全吃不完，打包回去的话冷了又不好吃，去都去了总不能又走吧，硬着头皮吃完了。,差
东西还可以，但是那个表演实在太吵了比酒吧还吵，实在受不了，耳膜也要震破了,差
昨天下班後和朋友來吃的，等了快一個小時的時間終於坐下。點菜的服務員連菜名都不知道總是出錯。由於之前在天山、宛平店都吃過，所以感覺這裡菜的味道明顯和那倆家不同啊西域炒飯竟然炒出來像揚州炒飯一樣？！羊頭肉的做法也不對。這就算了，關鍵是吃好回家，到了後半夜突然覺得肚子不舒服，於是才發現是菜的問題整整上了一晚上衛生間，直到早上吃了藥才好轉些。這家店真不行啊，不要只顧做生意賺錢了。,差
味道好好吃，羊排不错，酸奶也好喝，里面还有新疆妹妹跳舞，看的起劲啊+_+，以后还要约朋友一起去哦！！！,差
四个人在一起去的。点了不少菜。等了半天服务员才告诉我们做那个汤的厨师不在出去了。然后我生气以后他们就开始找厨师，15分钟后告诉我可以做但是应该等20分钟。还差了一个菜那个他们都忘记了。买单后服务员送给我新疆葡萄干。这家菜没有五角场那里家好吃。服务也没有他们的认真。,差
不知道这个餐厅为什么这么红，完全的没道理。不好吃，提前很早去，这家店倒是没有排太久，服务员的态度也不错。但菜色一般，包括招牌的大盘鸡和烤羊腿什么的。。。羊肉串和奶茶倒是很不错，去的时候是下雨所以感觉很好喝也很温暖。点评上的优惠券送了哈密瓜。本来很兴奋看到舞蹈，几个妹子确实长得不赖，群众也很热闹的，但不知道是不是期待值太高，总觉得有点虚了此行的赶脚。。,差
真他妈的坑爹，要了拌面，上来的面连盘子的底都盖不住，加的面就更少了，还新疆拌面呢，要是在新疆这样开饭店，早都被砸了N次了。,差
没去之前看到人气这么高，满怀期待，去了之后感觉太一般了，尤其那个羊肉串，超级难吃！12个人消费1041，85折之后，当时没仔细算，回家后发现多收了35元钱。菜的味道一般，我觉得可能是有托或者店家买通了几个点评平台，把这个店炒火的，感觉真心一般。以后再不会去了！,差
吵阿吵不爱吃羊肉有味道阿只有酸奶比较好喝新疆菜真心不是我的菜自己不会去吃的完全不对胃口雅,差
大盘鸡口味一般，老公说自己在家里也可以做。凉皮还算可以。,差
打了电话说八点半以后才不用排队，那就八点半再去也不妨。冲着大众点评的四星半去的，感觉比较失望。羊肉串不是很香味扑鼻的感觉，就像前面说的，干干的，味道真一般。奶茶很明显的奶精泡的，和真正的根本没法比，羊排应该说是肉质不错，可惜应该是烤好之后微波加热的，不脆，然后还是有些干，难不成是去得晚所以厨房下班啦？总体是失望的，还好没有浪费时间去排队，真不值得。,差
去过新疆很多次，非常喜欢新疆菜。但是号称上海最畅销的耶里夏丽让我非常失望。奶茶敢打赌是用奶茶粉冲出来的，不是用砖茶泡出来的。酸奶虽然浓郁，味道不错，但是估计加了促凝剂之类的添加剂吧。面拉得简直不堪入目，还没有满大街都有的兰州拉面店拉的地道，嚼上去就像是面粉一样。羊肉串干的很，上桌的时候没有热气腾腾香气扑鼻的感觉。好在烤羊排的味道蛮好的，总算有点新疆菜的味道。,差
上次和朋友一起去吃的晚上没事不知道去哪里吃饭就去一直听说他家的菜很好吃但是去却一般般哦服务很好很到位面太难吃了太硬了朋友吃的还没有熟太失望了哎,差
离家很近，每次经过都排队火爆。个么按耐不住了，带着爸妈去吃了次。。结果真是大失所望，大盘鸡。。这么小一盆能叫大盘鸡~~真是晕倒~味道也一般。最坑爹是馕坑烤羊排。。真的坑爹啊~羊排的膻味重的要死，烤的还很生，皮一点都不脆，超软。吃到后来吐都来不及，膻味真是hold不住~。手抓饭也是一股怪味道。。还有咸奶茶的味道也很奇怪，反正我接受不了。。,差
刚开业的时候很好，东西好吃量也足，现在再去，明显不行了，东西难吃了，分量变少了，服务员也不听话了，哎，不知道说啥，只能下次不去了，最可恶的是，埋单会四舍五入，如果5.5元就会莫名的收6元，虽然钱不多，但明显不合理！！！,差
耶里夏丽餐厅。奶制品还勉强可以成为美食。。但羊肉膻味实在好大。说是。正宗的新疆餐厅，太言过其实了。还不如在福建持的小尾羊了。且也拔丝香蕉也没有了。如果不是吃拉面，下次应该不会再去了。,差
他家的菜吃了2次,差
本来想去吃烤肉，路过这家店的时候，看到外面很多排队的人，跟风的心里吧。,差
特喜欢新疆菜耶里夏利几乎每家店都吃过这家店服务态度最差叫服务员总是说稍等然后根本不忙在那边点菜的迎宾的居然发出不屑的口气很不爽只有一个收拾台子的大妈最好了菜嘛都吃好了还有菜没上说没烧就不要了就说在烧了反正这顿饭吃的超不爽,差
说实话搞不懂这家店为什么那么高人气,差
服务实在是太差，半天找不到一个服务员，买单的时候服务员理都不理，最后自助买单。隔壁那桌客人来了没人收拾桌子，叫半天没人理，最后客人自己动手收拾的碗筷，囧…烤羊排很一般，丁丁炒面好吃，很有韧性，跟嚼qq糖一样。,差
相比这个牌子的天山店，这家就明显不让人舒服了，位置极其拥挤，装潢搞的像维族大食堂一样，一个仄逼的角落里，居然放了3张桌子，搞的坐里面的人想上个厕所都出不来。吃的东西也还算保持一定的水准吧，不过服务员久催不来，很大牌嘛。。然后周一去的，帮我们说今天没表演，妈的没表演怎么不说清楚，还说每天晚上6点有歌舞，这家店是再也不会去了,差
东西部这么样！！不过因为我是新疆长大的所以要求搞了点，不好意思！！有时候真的觉得到那些破破烂烂的当地人开的店里反而可以吃到最正宗的味道,差
昨晚去吃了，生意爆好。。。但是，味道不咋地，份量不咋地，服务态度更不咋地。。。不会再去第二次了。。。真是费解，就这服务态度，就这味道，竟能如此火爆。。。@_@,差
点个单见叫老半天也不见来2个人点了羊肉串一般大盘鸡上来就不热的怀疑是大锅菜酸奶和外面的差不多真心的一般,差
